"","añoLance","NOMBRE_BARCO","hook","hooksd","hookn","hooke","hookl","hookr"
"49",2001,"FRIO SUR X",2.56349206342857,1.05373171591919,21,0.450680217861431,2.11281184556714,3.01417228129
"50",2001,"UNZEN MARU",2.502133333344,1.10421345624988,500,0.0967867984010992,2.4053465349429,2.5989201317451
"51",2002,"BETANZOS",2.60885416667045,1.16351006157001,352,0.121547744011345,2.48730642265911,2.7304019106818
"52",2002,"BOSTON BEVERLEY",1.5,0.845740963971173,3,0.957028409553609,0.542971590446391,2.45702840955361
"53",2002,"BOSTON BLEMHEIN",1.5,NA,1,NA,NA,NA
"54",2002,"COTE SAINT JACQUES",2.1458333335,1.91772313891925,4,1.87933414230041,0.266499191199585,4.02516747580041
"55",2002,"FRIO SUR IX",2.96794871793077,0.866101523632991,130,0.148883036408922,2.81906568152185,3.11683175433969
"56",2002,"FRIO SUR VII",2.40909090909091,0.929936600047665,55,0.245765030044771,2.16332587904614,2.65485593913568
"57",2002,"FRIO SUR VIII",2.79999999996667,0.884509085225232,30,0.316511695069921,2.48348830489675,3.11651169503659
"58",2002,"UNION SUR",3.37500000025,1.39194109081726,4,1.36407720330162,2.01092279694838,4.73907720355162
"59",2002,"UNZEN MARU",2.42569974554198,0.925480798773717,393,0.0914996069674632,2.33420013857452,2.51719935250945
"60",2003,"BETANZOS",2.94105392155147,1.40513526655191,272,0.166986657990133,2.77406726356134,3.1080405795416
"61",2003,"BOSTON BEVERLEY",0.666666667,NA,1,NA,NA,NA
"62",2003,"FRIO SUR IX",2.813888889,0.959422086771993,6,0.767683449822806,2.04620543917719,3.58157233882281
"63",2003,"FRIO SUR VII",1.9965517242069,0.984919818917571,29,0.358467649900085,1.63808407430681,2.35501937410698
"64",2003,"FRIO SUR VIII",2.87366666664,0.693409941450526,50,0.192199897939674,2.68146676870033,3.06586656457967
"65",2003,"SAINT PIERRE",3.34193548390323,1.29546839067511,31,0.456030683658943,2.88590480024428,3.79796616756217
"66",2003,"UNZEN MARU",2.98947649570192,1.08917118296569,312,0.120855643847343,2.86862085185458,3.11033213954927
"67",2004,"BETANZOS",2.22151898734177,1.25226902863136,79,0.276141821368226,1.94537716597355,2.49766080871
"68",2004,"BOSTON BEVERLEY",0.416666667,NA,1,NA,NA,NA
"69",2004,"BOSTON BLEMHEIN",0.75,NA,1,NA,NA,NA
"70",2004,"CABO DE HORNOS",3.18759259261111,1.2708693903122,180,0.18565761112291,3.0019349814882,3.37325020373402
"71",2004,"FRIO SUR IX",3.0415094339434,0.849356359107403,53,0.228665212367433,2.81284422157596,3.27017464631083
"72",2004,"FRIO SUR VII",2.33051948049351,0.849541511116499,77,0.189752424243732,2.14076705624977,2.52027190473724
"73",2004,"FRIO SUR VIII",3.33282828290909,0.569638116923283,33,0.194352514209884,3.13847576869921,3.52718079711898
"74",2004,"FRIO SUR X",2.71875,0.45490601683641,8,0.31522799422663,2.40352200577337,3.03397799422663
"75",2004,"OCEAN DAWN",2.79544270830469,0.938693165689888,128,0.162617306027565,2.63282540227712,2.95806001433225
"76",2004,"SAINT PIERRE",2.47638888884524,0.967778090887931,84,0.206958960356633,2.2694299284886,2.68334784920187
"77",2004,"UNZEN MARU",2.56815856778005,0.96253237153092,391,0.0954058613411899,2.47275270643886,2.66356442912124
"78",2005,"BOSTON BLEMHEIN",4.48888888886667,2.93765689664719,15,1.48663219066056,3.00225669820611,5.97552107952722
"79",2005,"CABO DE HORNOS",2.70304391219162,1.31401541818124,334,0.140920870976922,2.56212304121469,2.84396478316854
"80",2005,"COTE SAINT JACQUES",1.9166666665,1.68187505584183,4,1.64820726797314,0.26845939852686,3.56487393447314
"81",2005,"FRIO SUR IX",2.85666666664,0.472948787466583,25,0.185392517993278,2.67127414864672,3.04205918463328
"82",2005,"FRIO SUR VII",2.5,NA,1,NA,NA,NA
"83",2005,"FRIO SUR VIII",3.4583333335,0.0589255648631768,2,0.0816651656958417,3.37666816780416,3.53999849919584
"84",2005,"FRIO SUR X",2.096491228,0.65759050800405,19,0.295683320250691,1.80080790774931,2.39217454825069
"85",2005,"OCEAN DAWN",2.89772727272727,0.885259885497797,22,0.369919764340688,2.52780750838658,3.26764703706796
"86",2005,"SAINT PIERRE",2.75229885058276,1.21290814871585,290,0.139597295930452,2.61270155465231,2.89189614651321
"87",2005,"UNION SUR",7.5,NA,1,NA,NA,NA
"88",2005,"UNZEN MARU",2.82389162560099,0.934612698882077,203,0.128567662991595,2.69532396260939,2.95245928859258
"89",2006,"BETANZOS",2.9039583333375,1.65659879761479,80,0.363011546700356,2.54094678663714,3.26696988003786
"90",2006,"CABO DE HORNOS",3.11305774278346,1.09319022939307,254,0.134439526485146,2.97861821629832,3.24749726926861
"91",2006,"COTE SAINT JACQUES",0.833333333333333,0.629152869605896,3,0.711940411799117,0.121392921534216,1.54527374513245
"92",2006,"DIEGO RAMIREZ",3.05526315789474,1.01416473464515,38,0.322451794012823,2.73281136388191,3.37771495190756
"93",2006,"FRIO SUR IX",3.0666666666,0.838686509633949,10,0.519813732331973,2.54685293426803,3.58648039893197
"94",2006,"FRIO SUR VIII",3.56265206813869,0.745409496021389,137,0.12481958333661,3.43783248480208,3.6874716514753
"95",2006,"FRIO SUR X",2.65902335455414,1.02279658665302,157,0.159988046220147,2.49903530833399,2.81901140077429
"96",2006,"OCEAN DAWN",2.62544853634561,0.923040852138625,353,0.0962901051309574,2.52915843121465,2.72173864147657
"97",2006,"SAINT PIERRE",0.583333333,NA,1,NA,NA,NA
"98",2006,"UNION SUR",2.84037558685915,1.94690161247815,71,0.452858914761693,2.38751667209746,3.29323450162085
"99",2006,"UNZEN MARU",3.25462962963889,1.53632903478968,72,0.354867380795745,2.89976224884314,3.60949701043463
"100",2007,"CABO DE HORNOS",3.00222222222222,1.21687314898666,180,0.177769457351535,2.82445276487069,3.17999167957376
"101",2007,"DIEGO RAMIREZ",3.0648148148254,1.41683876948933,126,0.247390632282827,2.81742418254257,3.31220544710822
"102",2007,"FRIO SUR IX",3.4277777778,1.09439375805794,75,0.247680072816074,3.18009770498393,3.67545785061607
"103",2007,"FRIO SUR VIII",3.66818181819091,0.710918722826914,110,0.132853102365314,3.53532871582559,3.80103492055622
"104",2007,"FRIO SUR X",2.99656862741176,0.952480188029843,34,0.320158165972309,2.67641046143946,3.31672679338407
"105",2007,"OCEAN DAWN",2.47331081080068,1.07284446855394,296,0.122219077639087,2.35109173316159,2.59552988843976
"106",2007,"UNION SUR",2.29301075262903,1.51485825164805,62,0.377071964166167,1.91593878846287,2.6700827167952
"107",2007,"UNZEN MARU",3.57549019610588,1.58012538063666,85,0.335915603146281,3.2395745929596,3.91140579925216
"108",2008,"CABO DE HORNOS",3.3196817420603,1.40033439940768,199,0.194559889198166,3.12512185286214,3.51424163125847
"109",2008,"DIEGO RAMIREZ",3.06767676767879,1.38544835005837,165,0.211395850711567,2.85628091696722,3.27907261839035
"110",2008,"FRIO SUR IX",2.953125,0.960308953865408,16,0.470542740901884,2.48258225909812,3.42366774090188
"111",2008,"FRIO SUR X",3.00378787872727,1.04858094858249,22,0.438166038861744,2.56562183986553,3.44195391758902
"112",2008,"OCEAN DAWN",2.1955387205404,1.09875128650338,198,0.153043501172467,2.04249521936794,2.34858222171287
"113",2008,"UNION SUR",4.30448717967308,2.50320516882501,52,0.680366413063999,3.62412076660908,4.98485359273708
"114",2008,"UNZEN MARU",2.91044776116418,1.29170716505256,134,0.218705528018032,2.69174223314615,3.12915328918221
"115",2009,"CABO DE HORNOS",1.92008244996113,0.843431787388973,283,0.0982663529556637,1.82181609700547,2.01834880291679
"116",2009,"DIEGO RAMIREZ",2.75115511551485,1.49603540456793,202,0.206307149134843,2.54484796638001,2.9574622646497
"117",2009,"FRIO SUR IX",3.60882352938235,1.01817427808059,68,0.242000217339094,3.36682331204326,3.85082374672145
"118",2009,"FRIO SUR VIII",5.63461538484615,6.71730236103767,13,3.65150006061291,1.98311532423325,9.28611544545906
"119",2009,"FRIO SUR X",2.78787878790909,1.51123736847851,11,0.893067802822391,1.8948109850867,3.68094659073148
"120",2009,"OCEAN DAWN",2.25476190477473,0.928186834370478,546,0.0778551191443772,2.17690678563035,2.3326170239191
"121",2009,"UNION SUR",2.49537037033333,1.42986133930601,18,0.660550099477983,1.83482027085535,3.15592046981132
"122",2009,"UNZEN MARU",2.18419405319718,1.1366133814664,213,0.15264094779348,2.0315531054037,2.33683500099066
"123",2010,"CABO DE HORNOS",2.73408071747534,1.08970266190288,223,0.143022271497939,2.5910584459774,2.87710298897328
"124",2010,"DIEGO RAMIREZ",2.35037243948603,1.03950968483472,179,0.152282541190541,2.19808989829549,2.50265498067657
"125",2010,"FRIO SUR IX",4.411827957,0.890008255791639,31,0.313300638033517,4.09852731896648,4.72512859503352
"126",2010,"FRIO SUR X",3.29629629627778,0.981121732923132,18,0.45324678727025,2.84304950900753,3.74954308354803
"127",2010,"OCEAN DAWN",2.68947368422149,1.08637024467624,456,0.0997111055656216,2.58976257865587,2.78918478978711
"128",2010,"UNION SUR",2.70138888908333,1.02952520041767,12,0.582498014832271,2.11889087425106,3.2838869039156
"129",2010,"UNZEN MARU",2.64002306805536,1.25606761904237,289,0.144814546792354,2.49520852126301,2.78483761484772
"130",2011,"CABO DE HORNOS",2.8609496124186,1.15526506247302,172,0.172649572439991,2.68830003997861,3.0335991848586
"131",2011,"DIEGO RAMIREZ",2.6758620689569,1.43999017846758,116,0.262046658641599,2.4138154103153,2.9379087275985
"132",2011,"FRIO SUR IX",3.89430894312195,0.643888035495485,41,0.197090875149622,3.69721806797233,4.09139981827157
"133",2011,"FRIO SUR VIII",4.09068627447059,1.67590465629965,34,0.563323592289287,3.5273626821813,4.65400986675988
"134",2011,"FRIO SUR X",3.73737373739394,1.17576829414723,33,0.401155606176817,3.33621813121712,4.13852934357076
"135",2011,"UNION SUR",2.36519607838235,1.28887605127347,34,0.433231260793865,1.93196481758849,2.79842733917622
"136",2011,"UNZEN MARU",2.88924191749833,1.22957678913144,299,0.139369631965397,2.74987228553293,3.02861154946372
"137",2012,"CABO DE HORNOS",3.36535580524719,1.54112853985016,89,0.320178341611186,3.045177463636,3.68553414685838
"138",2012,"DIEGO RAMIREZ",2.82165109030841,1.11794307731402,107,0.211824355247271,2.60982673506114,3.03347544555568
"139",2012,"FRIO SUR IX",3.6041666668125,0.572922979738147,16,0.280727101550535,3.32343956526197,3.88489376836303
"140",2012,"FRIO SUR VIII",4.67682926834146,1.41178019054159,41,0.432138784903224,4.24469048343824,5.10896805324469
"141",2012,"FRIO SUR X",1.972222222,0.625462791429645,3,0.707764771977246,1.26445745002275,2.67998699397725
"142",2012,"UNION SUR",3.02699530515493,1.54276181488442,71,0.358854005126146,2.66814130002878,3.38584931028108
"143",2012,"UNZEN MARU",2.96900826445455,1.13416149423886,242,0.142894432026889,2.82611383242766,3.11190269648143
"144",2013,"CABO DE HORNOS",3.48333333326471,1.5338273249083,34,0.515566989667892,2.96776634359681,3.9989003229326
"145",2013,"DIEGO RAMIREZ",1.9924242425,0.817673937855076,22,0.341677913292983,1.65074632920702,2.33410215579298
"146",2013,"FRIO SUR IX",3.44318181818182,1.45305424629463,22,0.607181566869814,2.836000251312,4.05036338505163
"147",2013,"UNION SUR",2.81544117645588,1.16524546049443,68,0.276956176131886,2.538485000324,3.09239735258777
"148",2013,"UNZEN MARU",2.9533045977069,1.62254231808862,116,0.295267147871933,2.65803744983496,3.24857174557883
"149",2014,"CABO DE HORNOS",4.11969696975,2.02516555230606,44,0.598387185188005,3.52130978456199,4.718084154938
"150",2014,"DIEGO RAMIREZ",3.32547169811321,1.19094071380885,53,0.320627152925909,3.0048445451873,3.64609885103912
"151",2014,"FRIO SUR VIII",2.590277778,1.49555669049122,12,0.846175307731021,1.74410247026898,3.43645308573102
"152",2014,"FRIO SUR X",1.66666666673333,0.796196314606427,15,0.402923524775866,1.26374314195747,2.0695901915092
"153",2014,"UNION SUR",2.481249999975,1.26049546790713,40,0.390624414625627,2.09062558534937,2.87187441460063
"154",2014,"UNZEN MARU",3.13235294116176,1.40171785203402,204,0.192350629426814,2.94000231173495,3.32470357058858
"155",2015,"CABO DE HORNOS",3.74342105267105,1.23076031587747,76,0.276703580877416,3.46671747179364,4.02012463354847
"156",2015,"DIEGO RAMIREZ",2.84717514124294,1.28720203188057,177,0.189630493153197,2.65754464808974,3.03680563439614
"157",2015,"FRIO SUR IX",3.9016666667,0.830238111460514,20,0.363861209370436,3.53780545732956,4.26552787607044
"158",2015,"UNION SUR",3.98344748856849,1.94114799600367,146,0.314869294476206,3.66857819409229,4.2983167830447
"159",2015,"UNZEN MARU",3.29756097563902,1.41216875816657,205,0.193311530704783,3.10424944493424,3.49087250634381
"160",2016,"CABO DE HORNOS",3.55681818179545,1.19968534634386,132,0.204657884010671,3.35216029778478,3.76147606580613
"161",2016,"DIEGO RAMIREZ",2.46685823749425,1.28269009921428,87,0.269531921397958,2.1973263160963,2.73639015889221
"162",2016,"FRIO SUR IX",2.19444444466667,1.19121009106131,3,1.34795634533256,0.84648809933411,3.54240078999922
"163",2016,"FRIO SUR VIII",1.083333333,NA,1,NA,NA,NA
"164",2016,"FRIO SUR X",2.84523809528571,1.18870900575029,7,0.880591773544854,1.96464632174086,3.72582986883057
"165",2016,"UNION SUR",3.71073573576126,1.57245844140516,222,0.206847739940605,3.50388799582066,3.91758347570187
"166",2016,"UNZEN MARU",3.46951219510976,1.41016901667831,328,0.152609769912683,3.31690242519707,3.62212196502244
"167",2017,"CABO DE HORNOS",4.23672316383051,1.33572622797841,59,0.340831353287323,3.89589181054319,4.57755451711783
"168",2017,"DIEGO RAMIREZ",3.44708737867961,1.48647575486243,103,0.287069669109809,3.1600177095698,3.73415704778942
"169",2017,"FRIO SUR IX",2.48484848481818,1.18721088972891,11,0.701583909246808,1.78326457557137,3.18643239406499
"170",2017,"FRIO SUR VIII",3.486111111,1.23200003008357,6,0.985787221616387,2.50032388938361,4.47189833261639
"171",2017,"FRIO SUR X",1.93390804596552,1.01364189730841,29,0.368921227687083,1.56498681827843,2.3028292736526
"172",2017,"UNION SUR",3.42373737372727,1.59761666196347,33,0.545084336478875,2.8786530372484,3.96882171020615
"173",2017,"UNZEN MARU",3.16484942883801,1.21807181409134,321,0.133250383817294,3.03159904502071,3.2980998126553
"174",2018,"CABO DE HORNOS",4.30980392161765,1.125261792551,34,0.378235428168877,3.93156849344877,4.68803934978652
"175",2018,"DIEGO RAMIREZ",4.57490421454023,1.77321055404146,87,0.372605080499721,4.20229913404051,4.94750929503995
"176",2018,"FRIO SUR IX",3.22727272718182,0.84827513636303,11,0.501289359317061,2.72598336786476,3.72856208649888
"177",2018,"FRIO SUR X",3.111111111,1.35486093339938,3,1.53314130389187,1.57796980710813,4.64425241489187
"178",2018,"UNION SUR",3.26789215688235,1.32386240059376,136,0.222495629568159,3.04539652731419,3.49038778645051
"179",2018,"UNZEN MARU",2.98924731182796,1.19518873747831,93,0.24290872183598,2.74633858999198,3.23215603366394
"180",2019,"ANTARTIC ENDEAVOUR",10.91666667,NA,1,NA,NA,NA
"181",2019,"CABO DE HORNOS",4.39040404036364,1.41080915449209,33,0.481348242155617,3.90905579820802,4.87175228251925
"182",2019,"DIEGO RAMIREZ",3.4166666665,3.29983164577292,2,4.57324929758679,-1.15658263108679,7.98991596408679
"183",2019,"FRIO SUR IX",4.41666666675,1.0758287072368,4,1.05429275985921,3.36237390689079,5.47095942660921
"184",2019,"FRIO SUR VIII",3.375,1.59099025766973,2,2.20495948260756,1.17004051739244,5.57995948260756
"185",2019,"FRIO SUR X",3.333333333,NA,1,NA,NA,NA
"186",2019,"UNION SUR",3.87916666664744,1.70513206469451,156,0.267573939698841,3.6115927269486,4.14674060634628
"187",2019,"UNZEN MARU",4.16891891890811,1.79968362320468,185,0.259333362725915,3.90958555618219,4.42825228163402
"188",2020,"CABO DE HORNOS",6.07803030263636,2.59231866041845,22,1.08324111785403,4.99478918478234,7.16127142049039
"189",2020,"FRIO SUR X",3.79166666675,0.963452510798957,4,0.944166110990322,2.84750055575968,4.73583277774032
"190",2020,"UNION SUR",3.94420289856522,1.97088442077868,46,0.569548000764969,3.37465489780025,4.51375089933019
"191",2020,"UNZEN MARU",4.39699074074306,2.05869359513516,144,0.336247108472349,4.06074363227071,4.7332378492154
"192",2021,"CABO DE HORNOS",6.5133333332,1.08802828798065,5,0.95368131919999,5.55965201400001,7.46701465239999
"193",2021,"FRIO SUR IX",4,NA,1,NA,NA,NA
"194",2021,"UNION SUR",4.99999999993333,2.1597876145961,15,1.09298325359681,3.90701674633653,6.09298325353014
"195",2021,"UNZEN MARU",3.41666666666667,0.600925212253756,3,0.679998397433046,2.73666826923362,4.09666506409971
